t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
0.1321,7.24822,3.57048,5.65969,0.29224,2.12807,1.65673,-5.41275,0.84185,0.387284,3.17855,5.18538,2.36972,7.71143,0.801625,0.393922,2.36236,-6.50023,2.26978,-1.46716,0.161109,4.08442,2.08795,4.13066,0.462728,1.26964,1.93073,-1.31436,2.72858,-0.101335,2.60248
0.1322,7.25332,3.57026,5.66779,0.292362,2.12803,1.65685,-5.42111,0.84204,0.382265,3.17842,5.19025,2.36964,7.72565,0.801657,0.394143,2.36218,-6.50781,2.26976,-1.47575,0.16126,4.08651,2.08791,4.13735,0.462813,1.26973,1.9307,-1.318,2.72839,-0.105155,2.60237
0.1323,7.25842,3.57005,5.67588,0.292483,2.12798,1.65696,-5.42947,0.84223,0.377246,3.1783,5.19512,2.36955,7.73987,0.801688,0.394363,2.36199,-6.5154,2.26974,-1.48434,0.161411,4.0886,2.08787,4.14405,0.462897,1.26982,1.93067,-1.32164,2.7282,-0.108975,2.60225
0.1324,7.26352,3.56984,5.68398,0.292605,2.12794,1.65708,-5.43783,0.842421,0.372228,3.17818,5.19998,2.36947,7.7541,0.80172,0.394584,2.3618,-6.52298,2.26971,-1.49293,0.161562,4.09069,2.08782,4.15074,0.462982,1.26991,1.93065,-1.32528,2.72801,-0.112794,2.60214
0.1325,7.26862,3.56962,5.69207,0.292727,2.1279,1.6572,-5.44618,0.842611,0.367209,3.17805,5.20485,2.36939,7.76832,0.801752,0.394805,2.36162,-6.53056,2.26969,-1.50152,0.161713,4.09278,2.08778,4.15744,0.463067,1.27,1.93062,-1.32892,2.72782,-0.116614,2.60203
0.1326,7.27372,3.56941,5.70017,0.292849,2.12786,1.65731,-5.45454,0.842802,0.36219,3.17793,5.20972,2.36931,7.78254,0.801784,0.395026,2.36143,-6.53814,2.26966,-1.5101,0.161864,4.09487,2.08774,4.16414,0.463151,1.27009,1.93059,-1.33257,2.72763,-0.120433,2.60191
0.1327,7.27882,3.5692,5.70826,0.292971,2.12781,1.65743,-5.4629,0.842993,0.357172,3.1778,5.21458,2.36922,7.79676,0.801816,0.395247,2.36124,-6.54572,2.26964,-1.51869,0.162015,4.09696,2.0877,4.17083,0.463236,1.27018,1.93057,-1.33621,2.72744,-0.124253,2.6018
0.1328,7.28392,3.56898,5.71636,0.293094,2.12777,1.65754,-5.47126,0.843184,0.352153,3.17768,5.21945,2.36914,7.81099,0.801848,0.395468,2.36106,-6.5533,2.26961,-1.52728,0.162167,4.09905,2.08765,4.17753,0.463321,1.27027,1.93054,-1.33985,2.72726,-0.128072,2.60168
0.1329,7.28903,3.56877,5.72445,0.293216,2.12773,1.65766,-5.47962,0.843375,0.347134,3.17755,5.22431,2.36906,7.82521,0.801879,0.395689,2.36087,-6.56088,2.26959,-1.53587,0.162318,4.10114,2.08761,4.18422,0.463406,1.27036,1.93052,-1.34349,2.72707,-0.131892,2.60157
0.133,7.29413,3.56856,5.73255,0.293338,2.12769,1.65777,-5.48798,0.843566,0.342116,3.17743,5.22918,2.36898,7.83943,0.801911,0.39591,2.36068,-6.56846,2.26956,-1.54446,0.162469,4.10323,2.08757,4.19092,0.463491,1.27045,1.93049,-1.34713,2.72688,-0.135711,2.60146
0.1331,7.29923,3.56834,5.74064,0.29346,2.12764,1.65788,-5.49634,0.843758,0.337097,3.17731,5.23405,2.36889,7.85366,0.801943,0.396131,2.3605,-6.57604,2.26954,-1.55305,0.162621,4.10533,2.08752,4.19761,0.463576,1.27053,1.93047,-1.35077,2.72669,-0.139531,2.60134
0.1332,7.30433,3.56813,5.74873,0.293582,2.1276,1.658,-5.5047,0.843949,0.332078,3.17718,5.23891,2.36881,7.86788,0.801975,0.396353,2.36031,-6.58362,2.26951,-1.56163,0.162772,4.10742,2.08748,4.20431,0.463661,1.27062,1.93044,-1.35442,2.7265,-0.14335,2.60123
0.1333,7.30943,3.56791,5.75683,0.293705,2.12756,1.65811,-5.51306,0.84414,0.32706,3.17706,5.24378,2.36873,7.8821,0.802007,0.396574,2.36012,-6.59121,2.26949,-1.57022,0.162924,4.10951,2.08744,4.21101,0.463746,1.27071,1.93041,-1.35806,2.72631,-0.147169,2.60111
0.1334,7.31453,3.5677,5.76492,0.293827,2.12751,1.65823,-5.52142,0.844332,0.322041,3.17693,5.24865,2.36865,7.89632,0.802038,0.396795,2.35994,-6.59879,2.26946,-1.57881,0.163075,4.1116,2.08739,4.2177,0.463831,1.2708,1.93039,-1.3617,2.72612,-0.150989,2.601
0.1335,7.31963,3.56748,5.77302,0.29395,2.12747,1.65834,-5.52978,0.844524,0.317023,3.17681,5.25351,2.36856,7.91055,0.80207,0.397017,2.35975,-6.60637,2.26944,-1.5874,0.163227,4.11369,2.08735,4.2244,0.463916,1.27089,1.93036,-1.36534,2.72593,-0.154808,2.60088
0.1336,7.32473,3.56727,5.78111,0.294072,2.12743,1.65846,-5.53814,0.844716,0.312004,3.17668,5.25838,2.36848,7.92477,0.802102,0.397238,2.35956,-6.61395,2.26942,-1.59599,0.163378,4.11578,2.08731,4.23109,0.464001,1.27098,1.93034,-1.36898,2.72574,-0.158627,2.60077
0.1337,7.32983,3.56706,5.78921,0.294195,2.12738,1.65857,-5.5465,0.844908,0.306986,3.17656,5.26325,2.3684,7.93899,0.802134,0.39746,2.35937,-6.62153,2.26939,-1.60457,0.16353,4.11787,2.08727,4.23779,0.464086,1.27107,1.93031,-1.37263,2.72555,-0.162447,2.60066
0.1338,7.33494,3.56684,5.7973,0.294317,2.12734,1.65869,-5.55486,0.8451,0.301967,3.17643,5.26811,2.36831,7.95322,0.802166,0.397681,2.35919,-6.62911,2.26937,-1.61316,0.163682,4.11996,2.08722,4.24449,0.464172,1.27116,1.93029,-1.37627,2.72536,-0.166266,2.60054
0.1339,7.34004,3.56663,5.8054,0.29444,2.1273,1.6588,-5.56322,0.845292,0.296949,3.17631,5.27298,2.36823,7.96744,0.802197,0.397903,2.359,-6.63669,2.26934,-1.62175,0.163834,4.12205,2.08718,4.25118,0.464257,1.27125,1.93026,-1.37991,2.72516,-0.170085,2.60043
0.134,7.34514,3.56641,5.81349,0.294563,2.12725,1.65891,-5.57157,0.845484,0.29193,3.17618,5.27785,2.36815,7.98166,0.802229,0.398125,2.35881,-6.64427,2.26932,-1.63034,0.163986,4.12414,2.08714,4.25788,0.464342,1.27134,1.93024,-1.38355,2.72497,-0.173905,2.60031
0.1341,7.35024,3.5662,5.82159,0.294685,2.12721,1.65903,-5.57993,0.845677,0.286912,3.17606,5.28271,2.36807,7.99588,0.802261,0.398347,2.35862,-6.65185,2.26929,-1.63893,0.164138,4.12623,2.08709,4.26457,0.464428,1.27143,1.93021,-1.38719,2.72478,-0.177724,2.6002
0.1342,7.35534,3.56598,5.82968,0.294808,2.12717,1.65914,-5.58829,0.845869,0.281893,3.17593,5.28758,2.36798,8.01011,0.802293,0.398568,2.35844,-6.65943,2.26927,-1.64751,0.16429,4.12833,2.08705,4.27127,0.464513,1.27152,1.93019,-1.39083,2.72459,-0.181543,2.60008
0.1343,7.36044,3.56577,5.83778,0.294931,2.12712,1.65926,-5.59665,0.846062,0.276875,3.17581,5.29244,2.3679,8.02433,0.802324,0.39879,2.35825,-6.66702,2.26924,-1.6561,0.164442,4.13042,2.08701,4.27796,0.464598,1.27161,1.93016,-1.39448,2.7244,-0.185362,2.59997
0.1344,7.36554,3.56555,5.84587,0.295054,2.12708,1.65937,-5.60501,0.846255,0.271856,3.17568,5.29731,2.36782,8.03855,0.802356,0.399012,2.35806,-6.6746,2.26922,-1.66469,0.164594,4.13251,2.08696,4.28466,0.464684,1.2717,1.93014,-1.39812,2.72421,-0.189181,2.59985
0.1345,7.37064,3.56534,5.85397,0.295177,2.12704,1.65948,-5.61337,0.846448,0.266838,3.17556,5.30218,2.36774,8.05277,0.802388,0.399234,2.35787,-6.68218,2.26919,-1.67328,0.164746,4.1346,2.08692,4.29136,0.464769,1.27179,1.93011,-1.40176,2.72402,-0.193,2.59974
0.1346,7.37574,3.56512,5.86206,0.2953,2.12699,1.6596,-5.62173,0.846641,0.261819,3.17543,5.30704,2.36765,8.067,0.80242,0.399456,2.35769,-6.68976,2.26917,-1.68186,0.164898,4.13669,2.08688,4.29805,0.464855,1.27188,1.93009,-1.4054,2.72383,-0.19682,2.59962
0.1347,7.38084,3.56491,5.87015,0.295423,2.12695,1.65971,-5.63009,0.846834,0.256801,3.17531,5.31191,2.36757,8.08122,0.802452,0.399678,2.3575,-6.69734,2.26914,-1.69045,0.16505,4.13878,2.08683,4.30475,0.46494,1.27196,1.93006,-1.40904,2.72363,-0.200639,2.59951
0.1348,7.38595,3.56469,5.87825,0.295546,2.12691,1.65983,-5.63845,0.847027,0.251782,3.17518,5.31678,2.36749,8.09544,0.802483,0.399901,2.35731,-6.70492,2.26912,-1.69904,0.165203,4.14087,2.08679,4.31144,0.465026,1.27205,1.93004,-1.41268,2.72344,-0.204458,2.59939
0.1349,7.39105,3.56448,5.88634,0.295669,2.12686,1.65994,-5.64681,0.84722,0.246764,3.17506,5.32164,2.3674,8.10966,0.802515,0.400123,2.35712,-6.7125,2.26909,-1.70763,0.165355,4.14296,2.08675,4.31814,0.465112,1.27214,1.93001,-1.41633,2.72325,-0.208277,2.59928
0.135,7.39615,3.56426,5.89444,0.295792,2.12682,1.66005,-5.65517,0.847414,0.241746,3.17493,5.32651,2.36732,8.12389,0.802547,0.400345,2.35693,-6.72008,2.26907,-1.71621,0.165507,4.14505,2.08671,4.32483,0.465197,1.27223,1.92999,-1.41997,2.72306,-0.212096,2.59916
0.1351,7.40125,3.56405,5.90253,0.295915,2.12678,1.66017,-5.66353,0.847607,0.236727,3.17481,5.33138,2.36724,8.13811,0.802579,0.400567,2.35675,-6.72766,2.26904,-1.7248,0.16566,4.14714,2.08666,4.33153,0.465283,1.27232,1.92997,-1.42361,2.72287,-0.215915,2.59905
0.1352,7.40635,3.56383,5.91063,0.296039,2.12673,1.66028,-5.67189,0.847801,0.231709,3.17468,5.33624,2.36716,8.15233,0.80261,0.40079,2.35656,-6.73524,2.26902,-1.73339,0.165812,4.14923,2.08662,4.33823,0.465369,1.27241,1.92994,-1.42725,2.72267,-0.219734,2.59893
0.1353,7.41145,3.56362,5.91872,0.296162,2.12669,1.66039,-5.68024,0.847995,0.226691,3.17456,5.34111,2.36707,8.16655,0.802642,0.401012,2.35637,-6.74282,2.26899,-1.74197,0.165965,4.15133,2.08658,4.34492,0.465455,1.2725,1.92992,-1.43089,2.72248,-0.223553,2.59882
0.1354,7.41655,3.5634,5.92682,0.296285,2.12664,1.66051,-5.6886,0.848189,0.221672,3.17443,5.34598,2.36699,8.18077,0.802674,0.401235,2.35618,-6.75041,2.26897,-1.75056,0.166118,4.15342,2.08653,4.35162,0.465541,1.27259,1.92989,-1.43454,2.72229,-0.227372,2.5987
0.1355,7.42165,3.56318,5.93491,0.296409,2.1266,1.66062,-5.69696,0.848383,0.216654,3.17431,5.35084,2.36691,8.195,0.802706,0.401457,2.35599,-6.75799,2.26894,-1.75915,0.16627,4.15551,2.08649,4.35831,0.465627,1.27268,1.92987,-1.43818,2.7221,-0.231191,2.59859
0.1356,7.42675,3.56297,5.94301,0.296532,2.12656,1.66073,-5.70532,0.848577,0.211636,3.17418,5.35571,2.36682,8.20922,0.802737,0.40168,2.35581,-6.76557,2.26892,-1.76774,0.166423,4.1576,2.08645,4.36501,0.465713,1.27277,1.92984,-1.44182,2.7219,-0.23501,2.59847
0.1357,7.43185,3.56275,5.9511,0.296656,2.12651,1.66085,-5.71368,0.848771,0.206617,3.17405,5.36057,2.36674,8.22344,0.802769,0.401903,2.35562,-6.77315,2.26889,-1.77632,0.166576,4.15969,2.0864,4.37171,0.465799,1.27286,1.92982,-1.44546,2.72171,-0.238829,2.59836
0.1358,7.43695,3.56254,5.9592,0.296779,2.12647,1.66096,-5.72204,0.848966,0.201599,3.17393,5.36544,2.36666,8.23766,0.802801,0.402126,2.35543,-6.78073,2.26887,-1.78491,0.166729,4.16178,2.08636,4.3784,0.465885,1.27295,1.9298,-1.4491,2.72152,-0.242647,2.59824
0.1359,7.44205,3.56232,5.96729,0.296903,2.12642,1.66107,-5.7304,0.84916,0.196581,3.1738,5.37031,2.36657,8.25189,0.802833,0.402348,2.35524,-6.78831,2.26884,-1.7935,0.166882,4.16387,2.08632,4.3851,0.465971,1.27304,1.92977,-1.45274,2.72132,-0.246466,2.59813
0.136,7.44715,3.5621,5.97538,0.297027,2.12638,1.66118,-5.73876,0.849355,0.191562,3.17368,5.37517,2.36649,8.26611,0.802864,0.402571,2.35505,-6.79589,2.26882,-1.80208,0.167035,4.16596,2.08627,4.39179,0.466057,1.27313,1.92975,-1.45639,2.72113,-0.250285,2.59801
0.1361,7.45225,3.56189,5.98348,0.29715,2.12634,1.6613,-5.74712,0.849549,0.186544,3.17355,5.38004,2.36641,8.28033,0.802896,0.402794,2.35486,-6.80347,2.26879,-1.81067,0.167188,4.16805,2.08623,4.39849,0.466143,1.27322,1.92973,-1.46003,2.72094,-0.254104,2.59789
0.1362,7.45736,3.56167,5.99157,0.297274,2.12629,1.66141,-5.75548,0.849744,0.181526,3.17342,5.38491,2.36632,8.29455,0.802928,0.403017,2.35467,-6.81105,2.26877,-1.81926,0.167341,4.17014,2.08619,4.40518,0.466229,1.27331,1.9297,-1.46367,2.72074,-0.257923,2.59778
0.1363,7.46246,3.56145,5.99967,0.297398,2.12625,1.66152,-5.76384,0.849939,0.176508,3.1733,5.38977,2.36624,8.30877,0.80296,0.40324,2.35449,-6.81863,2.26874,-1.82785,0.167494,4.17223,2.08614,4.41188,0.466315,1.2734,1.92968,-1.46731,2.72055,-0.261742,2.59766
0.1364,7.46756,3.56124,6.00776,0.297522,2.1262,1.66164,-5.7722,0.850134,0.17149,3.17317,5.39464,2.36616,8.323,0.802991,0.403463,2.3543,-6.82621,2.26872,-1.83643,0.167647,4.17432,2.0861,4.41858,0.466402,1.27349,1.92966,-1.47095,2.72036,-0.26556,2.59755
0.1365,7.47266,3.56102,6.01586,0.297646,2.12616,1.66175,-5.78055,0.850329,0.166471,3.17305,5.39951,2.36608,8.33722,0.803023,0.403687,2.35411,-6.83379,2.26869,-1.84502,0.1678,4.17642,2.08606,4.42527,0.466488,1.27358,1.92963,-1.47459,2.72016,-0.269379,2.59743
0.1366,7.47776,3.5608,6.02395,0.297769,2.12611,1.66186,-5.78891,0.850525,0.161453,3.17292,5.40437,2.36599,8.35144,0.803055,0.40391,2.35392,-6.84138,2.26867,-1.85361,0.167954,4.17851,2.08601,4.43197,0.466574,1.27367,1.92961,-1.47824,2.71997,-0.273198,2.59732
0.1367,7.48286,3.56059,6.03205,0.297893,2.12607,1.66197,-5.79727,0.85072,0.156435,3.17279,5.40924,2.36591,8.36566,0.803087,0.404133,2.35373,-6.84896,2.26864,-1.86219,0.168107,4.1806,2.08597,4.43866,0.466661,1.27376,1.92959,-1.48188,2.71978,-0.277017,2.5972
0.1368,7.48796,3.56037,6.04014,0.298017,2.12602,1.66209,-5.80563,0.850915,0.151417,3.17267,5.41411,2.36583,8.37989,0.803118,0.404356,2.35354,-6.85654,2.26862,-1.87078,0.16826,4.18269,2.08593,4.44536,0.466747,1.27385,1.92956,-1.48552,2.71958,-0.280835,2.59708
0.1369,7.49306,3.56015,6.04824,0.298142,2.12598,1.6622,-5.81399,0.851111,0.146399,3.17254,5.41897,2.36574,8.39411,0.80315,0.40458,2.35335,-6.86412,2.26859,-1.87937,0.168414,4.18478,2.08588,4.45205,0.466834,1.27394,1.92954,-1.48916,2.71939,-0.284654,2.59697
0.137,7.49816,3.55994,6.05633,0.298266,2.12594,1.66231,-5.82235,0.851307,0.14138,3.17241,5.42384,2.36566,8.40833,0.803182,0.404803,2.35316,-6.8717,2.26857,-1.88795,0.168567,4.18687,2.08584,4.45875,0.46692,1.27403,1.92952,-1.4928,2.71919,-0.288473,2.59685
0.1371,7.50326,3.55972,6.06443,0.29839,2.12589,1.66242,-5.83071,0.851503,0.136362,3.17229,5.4287,2.36558,8.42255,0.803214,0.405027,2.35298,-6.87928,2.26854,-1.89654,0.168721,4.18896,2.0858,4.46545,0.467007,1.27412,1.92949,-1.49644,2.719,-0.292291,2.59674
0.1372,7.50836,3.5595,6.07252,0.298514,2.12585,1.66253,-5.83907,0.851699,0.131344,3.17216,5.43357,2.36549,8.43677,0.803246,0.405251,2.35279,-6.88686,2.26852,-1.90513,0.168874,4.19105,2.08575,4.47214,0.467093,1.27421,1.92947,-1.50009,2.7188,-0.29611,2.59662
0.1373,7.51346,3.55928,6.08061,0.298638,2.1258,1.66265,-5.84743,0.851895,0.126326,3.17203,5.43844,2.36541,8.451,0.803277,0.405474,2.3526,-6.89444,2.26849,-1.91371,0.169028,4.19314,2.08571,4.47884,0.46718,1.2743,1.92945,-1.50373,2.71861,-0.299928,2.5965
0.1374,7.51856,3.55907,6.08871,0.298763,2.12576,1.66276,-5.85579,0.852091,0.121308,3.17191,5.4433,2.36533,8.46522,0.803309,0.405698,2.35241,-6.90202,2.26847,-1.9223,0.169182,4.19523,2.08567,4.48553,0.467266,1.27439,1.92942,-1.50737,2.71841,-0.303747,2.59639
0.1375,7.52366,3.55885,6.0968,0.298887,2.12571,1.66287,-5.86415,0.852287,0.11629,3.17178,5.44817,2.36524,8.47944,0.803341,0.405922,2.35222,-6.9096,2.26844,-1.93088,0.169336,4.19732,2.08563,4.49223,0.467353,1.27448,1.9294,-1.51101,2.71822,-0.307566,2.59627
0.1376,7.52876,3.55863,6.1049,0.299011,2.12567,1.66298,-5.8725,0.852484,0.111272,3.17165,5.45304,2.36516,8.49366,0.803373,0.406146,2.35203,-6.91718,2.26842,-1.93947,0.16949,4.19941,2.08558,4.49892,0.46744,1.27457,1.92938,-1.51465,2.71802,-0.311384,2.59615
0.1377,7.53386,3.55841,6.11299,0.299136,2.12562,1.66309,-5.88086,0.85268,0.106254,3.17153,5.4579,2.36507,8.50788,0.803405,0.406369,2.35184,-6.92476,2.26839,-1.94806,0.169643,4.2015,2.08554,4.50562,0.467527,1.27466,1.92936,-1.51829,2.71783,-0.315203,2.59604
0.1378,7.53896,3.5582,6.12109,0.29926,2.12558,1.66321,-5.88922,0.852877,0.101236,3.1714,5.46277,2.36499,8.5221,0.803436,0.406593,2.35165,-6.93234,2.26837,-1.95664,0.169797,4.20359,2.0855,4.51231,0.467614,1.27475,1.92933,-1.52194,2.71763,-0.319021,2.59592
0.1379,7.54406,3.55798,6.12918,0.299385,2.12553,1.66332,-5.89758,0.853073,0.0962176,3.17127,5.46764,2.36491,8.53633,0.803468,0.406817,2.35146,-6.93992,2.26834,-1.96523,0.169951,4.20569,2.08545,4.51901,0.4677,1.27484,1.92931,-1.52558,2.71744,-0.32284,2.59581
0.138,7.54916,3.55776,6.13728,0.299509,2.12549,1.66343,-5.90594,0.85327,0.0911996,3.17115,5.4725,2.36482,8.55055,0.8035,0.407042,2.35127,-6.94751,2.26831,-1.97382,0.170105,4.20778,2.08541,4.52571,0.467787,1.27493,1.92929,-1.52922,2.71724,-0.326658,2.59569
0.1381,7.55426,3.55754,6.14537,0.299634,2.12544,1.66354,-5.9143,0.853467,0.0861815,3.17102,5.47737,2.36474,8.56477,0.803532,0.407266,2.35108,-6.95509,2.26829,-1.9824,0.17026,4.20987,2.08537,4.5324,0.467874,1.27502,1.92927,-1.53286,2.71705,-0.330477,2.59557
0.1382,7.55936,3.55732,6.15347,0.299759,2.1254,1.66365,-5.92266,0.853664,0.0811635,3.17089,5.48224,2.36466,8.57899,0.803564,0.40749,2.35089,-6.96267,2.26826,-1.99099,0.170414,4.21196,2.08532,4.5391,0.467961,1.27511,1.92925,-1.5365,2.71685,-0.334295,2.59546
0.1383,7.56446,3.55711,6.16156,0.299883,2.12535,1.66376,-5.93102,0.853862,0.0761455,3.17076,5.4871,2.36457,8.59321,0.803595,0.407714,2.3507,-6.97025,2.26824,-1.99957,0.170568,4.21405,2.08528,4.54579,0.468048,1.2752,1.92922,-1.54014,2.71665,-0.338114,2.59534
0.1384,7.56956,3.55689,6.16966,0.300008,2.12531,1.66387,-5.93938,0.854059,0.0711275,3.17064,5.49197,2.36449,8.60744,0.803627,0.407939,2.35051,-6.97783,2.26821,-2.00816,0.170722,4.21614,2.08524,4.55249,0.468135,1.27529,1.9292,-1.54379,2.71646,-0.341932,2.59522
0.1385,7.57466,3.55667,6.17775,0.300133,2.12526,1.66399,-5.94774,0.854256,0.0661095,3.17051,5.49683,2.36441,8.62166,0.803659,0.408163,2.35032,-6.98541,2.26819,-2.01675,0.170877,4.21823,2.08519,4.55918,0.468223,1.27538,1.92918,-1.54743,2.71626,-0.34575,2.59511
0.1386,7.57977,3.55645,6.18584,0.300258,2.12522,1.6641,-5.9561,0.854454,0.0610916,3.17038,5.5017,2.36432,8.63588,0.803691,0.408387,2.35013,-6.99299,2.26816,-2.02533,0.171031,4.22032,2.08515,4.56588,0.46831,1.27547,1.92916,-1.55107,2.71606,-0.349569,2.59499
0.1387,7.58487,3.55623,6.19394,0.300383,2.12517,1.66421,-5.96445,0.854652,0.0560736,3.17026,5.50657,2.36424,8.6501,0.803723,0.408612,2.34995,-7.00057,2.26814,-2.03392,0.171185,4.22241,2.08511,4.57258,0.468397,1.27556,1.92914,-1.55471,2.71587,-0.353387,2.59487
0.1388,7.58997,3.55601,6.20203,0.300508,2.12512,1.66432,-5.97281,0.854849,0.0510557,3.17013,5.51143,2.36416,8.66432,0.803755,0.408837,2.34976,-7.00815,2.26811,-2.0425,0.17134,4.2245,2.08506,4.57927,0.468484,1.27565,1.92911,-1.55835,2.71567,-0.357206,2.59476
0.1389,7.59507,3.5558,6.21013,0.300633,2.12508,1.66443,-5.98117,0.855047,0.0460377,3.17,5.5163,2.36407,8.67854,0.803787,0.409061,2.34957,-7.01573,2.26809,-2.05109,0.171495,4.22659,2.08502,4.58597,0.468572,1.27574,1.92909,-1.56199,2.71547,-0.361024,2.59464
0.139,7.60017,3.55558,6.21822,0.300758,2.12503,1.66454,-5.98953,0.855245,0.0410198,3.16987,5.52117,2.36399,8.69277,0.803818,0.409286,2.34938,-7.02331,2.26806,-2.05968,0.171649,4.22868,2.08497,4.59266,0.468659,1.27583,1.92907,-1.56564,2.71528,-0.364842,2.59452
0.1391,7.60527,3.55536,6.22632,0.300883,2.12499,1.66465,-5.99789,0.855444,0.0360019,3.16975,5.52603,2.3639,8.70699,0.80385,0.409511,2.34919,-7.03089,2.26803,-2.06826,0.171804,4.23077,2.08493,4.59936,0.468746,1.27592,1.92905,-1.56928,2.71508,-0.368661,2.5944
0.1392,7.61037,3.55514,6.23441,0.301008,2.12494,1.66476,-6.00625,0.855642,0.030984,3.16962,5.5309,2.36382,8.72121,0.803882,0.409735,2.349,-7.03847,2.26801,-2.07685,0.171959,4.23286,2.08489,4.60605,0.468834,1.27601,1.92903,-1.57292,2.71488,-0.372479,2.59429
0.1393,7.61547,3.55492,6.24251,0.301133,2.1249,1.66487,-6.01461,0.85584,0.0259661,3.16949,5.53577,2.36374,8.73543,0.803914,0.40996,2.34881,-7.04605,2.26798,-2.08543,0.172113,4.23496,2.08484,4.61275,0.468921,1.2761,1.92901,-1.57656,2.71469,-0.376297,2.59417
0.1394,7.62057,3.5547,6.2506,0.301259,2.12485,1.66498,-6.02297,0.856039,0.0209482,3.16936,5.54063,2.36365,8.74965,0.803946,0.410185,2.34862,-7.05363,2.26796,-2.09402,0.172268,4.23705,2.0848,4.61944,0.469009,1.27619,1.92898,-1.5802,2.71449,-0.380115,2.59405
0.1395,7.62567,3.55448,6.2587,0.301384,2.12481,1.66509,-6.03133,0.856237,0.0159303,3.16923,5.5455,2.36357,8.76387,0.803978,0.41041,2.34842,-7.06122,2.26793,-2.10261,0.172423,4.23914,2.08476,4.62614,0.469096,1.27628,1.92896,-1.58384,2.71429,-0.383934,2.59394
0.1396,7.63077,3.55426,6.26679,0.301509,2.12476,1.66521,-6.03968,0.856436,0.0109124,3.16911,5.55037,2.36348,8.7781,0.80401,0.410635,2.34823,-7.0688,2.26791,-2.11119,0.172578,4.24123,2.08471,4.63284,0.469184,1.27637,1.92894,-1.58749,2.71409,-0.387752,2.59382
0.1397,7.63587,3.55404,6.27489,0.301635,2.12471,1.66532,-6.04804,0.856635,0.00589458,3.16898,5.55523,2.3634,8.79232,0.804042,0.410861,2.34804,-7.07638,2.26788,-2.11978,0.172733,4.24332,2.08467,4.63953,0.469271,1.27646,1.92892,-1.59113,2.7139,-0.39157,2.5937
0.1398,7.64097,3.55382,6.28298,0.30176,2.12467,1.66543,-6.0564,0.856834,0.000876736,3.16885,5.5601,2.36332,8.80654,0.804074,0.411086,2.34785,-7.08396,2.26786,-2.12836,0.172888,4.24541,2.08463,4.64623,0.469359,1.27655,1.9289,-1.59477,2.7137,-0.395388,2.59358
0.1399,7.64607,3.5536,6.29107,0.301885,2.12462,1.66554,-6.06476,0.857033,-0.0041411,3.16872,5.56497,2.36323,8.82076,0.804106,0.411311,2.34766,-7.09154,2.26783,-2.13695,0.173043,4.2475,2.08458,4.65292,0.469447,1.27664,1.92888,-1.59841,2.7135,-0.399206,2.59347
0.14,7.65117,3.55338,6.29917,0.302011,2.12458,1.66565,-6.07312,0.857232,-0.00915892,3.16859,5.56983,2.36315,8.83498,0.804138,0.411536,2.34747,-7.09912,2.2678,-2.14553,0.173198,4.24959,2.08454,4.65962,0.469534,1.27673,1.92886,-1.60205,2.7133,-0.403025,2.59335
0.1401,7.65627,3.55316,6.30726,0.302137,2.12453,1.66576,-6.08148,0.857431,-0.0141767,3.16847,5.5747,2.36307,8.8492,0.804169,0.411762,2.34728,-7.1067,2.26778,-2.15412,0.173354,4.25168,2.0845,4.66631,0.469622,1.27682,1.92884,-1.60569,2.7131,-0.406843,2.59323
0.1402,7.66137,3.55294,6.31536,0.302262,2.12448,1.66587,-6.08984,0.857631,-0.0191945,3.16834,5.57956,2.36298,8.86342,0.804201,0.411987,2.34709,-7.11428,2.26775,-2.1627,0.173509,4.25377,2.08445,4.67301,0.46971,1.27691,1.92882,-1.60934,2.7129,-0.410661,2.59311
0.1403,7.66647,3.55272,6.32345,0.302388,2.12444,1.66598,-6.0982,0.85783,-0.0242123,3.16821,5.58443,2.3629,8.87765,0.804233,0.412213,2.3469,-7.12186,2.26773,-2.17129,0.173664,4.25586,2.08441,4.6797,0.469798,1.277,1.9288,-1.61298,2.71271,-0.414479,2.593
0.1404,7.67157,3.5525,6.33155,0.302513,2.12439,1.66609,-6.10656,0.85803,-0.0292301,3.16808,5.5893,2.36281,8.89187,0.804265,0.412438,2.34671,-7.12944,2.2677,-2.17988,0.17382,4.25795,2.08437,4.6864,0.469886,1.27709,1.92877,-1.61662,2.71251,-0.418297,2.59288
0.1405,7.67667,3.55228,6.33964,0.302639,2.12435,1.6662,-6.11492,0.85823,-0.0342479,3.16795,5.59416,2.36273,8.90609,0.804297,0.412664,2.34652,-7.13702,2.26768,-2.18846,0.173975,4.26004,2.08432,4.6931,0.469974,1.27718,1.92875,-1.62026,2.71231,-0.422115,2.59276
0.1406,7.68177,3.55206,6.34774,0.302765,2.1243,1.66631,-6.12327,0.858429,-0.0392656,3.16782,5.59903,2.36265,8.92031,0.804329,0.41289,2.34633,-7.1446,2.26765,-2.19705,0.17413,4.26213,2.08428,4.69979,0.470062,1.27727,1.92873,-1.6239,2.71211,-0.425933,2.59264
